per_square_meter_price,id
142083.41033782763,0
76055.53889931028,1
46753.73895968353,2
71401.7223816713,3
41816.41983198747,4
96089.14229564214,5
-2460.311947422524,6
191675.90183726983,7
41472.33688032265,8
44199.191114022644,9
37919.51248900955,10
193995.91043194063,11
209607.93409751396,12
22098.532116705876,13
270303.323025336,14
102211.44011539062,15
5886.844645132169,16
51046.59507887578,17
191742.77765539032,18
127395.0591904924,19
73570.76104372863,20
178183.42245920806,21
291694.8065440118,22
40559.063810514956,23
143688.81832201354,24
103777.3837514459,25
174441.20376571926,26
-23427.193686817373,27
163010.13604519033,28
-29978.825353684733,29
27586.020277219257,30
172135.60232510313,31
169235.35284274758,32
23567.466801173672,33
-18051.783753180025,34
47810.143996677405,35
67922.51636813558,36
72109.98662118008,37
76022.56746583208,38
279442.6333054936,39
129985.73876317962,40
320984.53101241775,41
129528.20137049047,42
142778.657571115,43
2479.197480895884,44
43780.75429621196,45
142969.06735662997,46
-2946.5095139159675,47
-9785.043854482581,48
21444.25024625923,49
109199.08519374295,50
55963.90558629571,51
-4140.0509746689495,52
132214.3580654473,53
7414.004801429459,54
325604.6086911128,55
158746.4507293062,56
74299.84834485603,57
60712.827377928894,58
163336.35827101936,59
-16023.61708762942,60
179782.0254590935,61
-3259.754011998957,62
82018.41250622398,63
457744.17272716726,64
55308.085066779866,65
128397.92998531328,66
72753.8300626293,67
192736.27041146316,68
125931.04916780928,69
207031.21375361452,70
176574.03280851664,71
163206.194773286,72
104841.72106667132,73
108390.7545434531,74
52029.22159395778,75
24050.85649255204,76
-12453.33289578178,77
82047.07466901539,78
33176.44703140022,79
58158.51913570614,80
26540.5557051704,81
66213.37944008622,82
362314.6064027905,83
105142.19967569686,84
44178.75710298397,85
127373.46587442463,86
-32562.43527380401,87
-30295.796821493655,88
117134.02445053433,89
10744.62113200729,90
119809.100576014,91
164946.13875655096,92
-27917.633782352255,93
92173.0712176652,94
235676.9391883302,95
-37513.80588043327,96
101388.07085674744,97
502999.60858076334,98
28165.65855815009,99
311677.55614498834,100
76103.02859151462,101
149340.34003381804,102
-41037.351401588865,103
101647.83746632101,104
188167.88692237897,105
18346.68292762348,106
261.0533176437166,107
-6094.938924781491,108
-1063.2961378286127,109
27476.95506203266,110
57507.48078214492,111
128614.94634558324,112
91001.1602878072,113
128512.47236508565,114
82697.65452772757,115
78986.16968729054,116
99423.87245729358,117
114181.76998286437,118
997.9865387138489,119
432591.2685735966,120
44387.19665764703,121
24421.120901125574,122
143447.41910107498,123
25434.3533958752,124
133776.4140447545,125
56725.818144709,126
148832.07141332532,127
76346.70851071861,128
29836.756692211387,129
-4274.7546740131365,130
31559.45631458245,131
244361.86823126656,132
128374.9638788049,133
57486.827436680804,134
103077.87617236224,135
174033.85397201875,136
21000.441129930143,137
-19005.375404415412,138
7712.670173368893,139
72538.90407462667,140
12054.891657483233,141
-11749.409086539883,142
42702.73169014833,143
122446.92273633645,144
179802.7295041313,145
-27444.330043813556,146
27039.55391924837,147
25956.620400206157,148
235492.4782109346,149
558678.7151832338,150
9664.973080418371,151
406586.5047598398,152
74845.38968916955,153
143557.6729801157,154
-18792.624927965022,155
12682.936384921239,156
28146.94940745593,157
76218.85152401224,158
55649.55634358455,159
160548.8270470263,160
119233.57809865834,161
50976.41771070844,162
167362.085286,163
34418.608993346825,164
149943.8449849359,165
9876.937922384608,166
-44703.32478170094,167
103461.613825509,168
67509.15957419848,169
