per_square_meter_price,id
141473.14321816264,0
79387.17116842746,1
49275.39949287122,2
71057.01868113845,3
40473.06477199863,4
98183.38926879052,5
-2617.0922275076446,6
192077.3706829102,7
43359.156010960854,8
44556.94887074902,9
37814.44203410861,10
196581.5640052303,11
206315.17367913408,12
17087.232638844056,13
270499.8843972804,14
100584.11655875787,15
4960.108671127411,16
51139.72552237852,17
188329.80271263234,18
127761.56112229137,19
73252.2354849707,20
177608.32876833488,21
292155.7960302974,22
42400.29476038457,23
142844.57090302196,24
98339.48832274832,25
175381.83868199697,26
-20967.238644613244,27
159338.37823832966,28
-30930.174373780144,29
25940.303213499254,30
172690.98822790364,31
165675.91823771858,32
24119.757761097906,33
-18910.594827483466,34
49620.7572448477,35
67711.24970832153,36
70725.58925149773,37
76142.95011767838,38
278649.9138409173,39
129777.88624263974,40
320901.0000325801,41
125878.29170836613,42
143129.5546233874,43
4496.719270664078,44
43912.35814753611,45
142659.89098219358,46
-9033.895904061937,47
-8691.145013643254,48
19488.891489859117,49
109793.36322733498,50
56947.23141773799,51
-2546.319925780743,52
127730.71996331905,53
4523.570607097572,54
325964.3476838092,55
155052.85851399627,56
76273.40731208926,57
61850.321858584066,58
165809.01856012468,59
-16963.29394958858,60
179565.11520766956,61
-1418.28351210033,62
83689.36170472846,63
458117.21789049014,64
55451.43707107457,65
129009.96607674623,66
72616.14841037536,67
192948.27181489905,68
126481.08473951323,69
203779.56228599476,70
176402.1621580975,71
160436.7181999238,72
106328.366592009,73
109228.37803116954,74
50397.785136249455,75
23391.504865910712,76
-12937.893854477094,77
82355.01341607387,78
35924.39339606039,79
58134.15176142646,80
25925.412192656368,81
67243.44911131014,82
363972.80536451394,83
107398.26810756812,84
40237.86588513527,85
126585.65115759318,86
-34934.23463955836,87
-31361.860017809697,88
119679.65739908253,89
7924.451218244154,90
120071.29377847892,91
167726.0774093054,92
-25307.06548849566,93
89658.259852753,94
235623.15050952515,95
-36359.57268975456,96
102203.2398819532,97
499506.36384769075,98
26494.598913356676,99
309367.68245258427,100
78199.51865403447,101
146544.0223581384,102
-39572.57614084697,103
103744.38269317997,104
189357.31486854207,105
19536.414043876066,106
2723.4582103027788,107
-4467.411468710197,108
246.4638738221838,109
27420.42103536721,110
58856.83178993341,111
129039.85978879855,112
91894.2420796827,113
127174.07647604303,114
84020.19531147287,115
78253.13667346608,116
99128.1874704976,117
114420.85418698062,118
1635.6865146154669,119
429776.28020377574,120
46296.378527512046,121
26230.729324222513,122
145706.1372893905,123
24231.589108517786,124
134012.55022217397,125
59436.6261878065,126
149264.60615243833,127
62812.162625612065,128
30795.505726164345,129
-3857.155965072103,130
29214.90854939258,131
244494.4352300713,132
128135.23551146133,133
58583.51511226257,134
101916.68796778987,135
175138.21156150562,136
19572.08153014662,137
-18859.71786123344,138
7460.03774833701,139
74507.71420899955,140
12453.151729203542,141
-10607.172179397006,142
43135.67833216088,143
124218.11240438977,144
180139.27654887427,145
-29284.006633362973,146
27877.778009147005,147
28978.3927049076,148
237742.63384835605,149
558754.952154927,150
12183.656783226033,151
407275.73830906034,152
75678.29860259585,153
145781.59776868677,154
-17119.504863574562,155
-732.2726197781303,156
28474.76644703564,157
77040.59605659099,158
56092.504009620054,159
157058.97138490516,160
115478.33812276364,161
51424.78475994842,162
153535.62409029753,163
32867.684798484945,164
152191.22576779872,165
12719.418510078744,166
-42861.04732843315,167
106154.52479034758,168
68419.68954278545,169
210803.33307683928,170
199758.4173176061,171
13574.331706744168,172
44098.85299156503,173
158261.11070962914,174
30088.632392799467,175
403558.1296085549,176
367301.37501426344,177
211727.93072829806,178
281351.61172875133,179
55152.1625971458,180
285623.7586239281,181
-2820.231883541812,182
118129.61121954577,183
168453.51267617714,184
-30425.561737702614,185
57892.138365838255,186
8252.239201294346,187
118086.02253725563,188
135819.1523116305,189
-32293.118043460287,190
39938.494323221385,191
172524.97228799196,192
139383.50997562532,193
62863.51979334677,194
35008.55267368394,195
26951.53661986369,196
152910.28210793843,197
183229.04606790122,198
145204.11589301785,199
60040.365238514496,200
104445.78986763142,201
23057.695016845,202
67327.74430270746,203
8214.992130641316,204
83484.99266556025,205
9048.709010083345,206
352774.8527096943,207
23318.14450012108,208
27310.277079924475,209
59209.16379432884,210
28641.21916812776,211
-4730.882845660715,212
177345.82265530864,213
100114.425797793,214
97641.20435743684,215
45948.22531394867,216
-44125.6619582969,217
-31209.59688750562,218
57046.34183199228,219
27382.78662652515,220
-15260.989100390972,221
-29603.0473608584,222
109408.99618157362,223
118298.4806681948,224
246851.88866998104,225
200505.64604622743,226
-20050.678770399725,227
648711.5605095973,228
