per_square_meter_price,id
63673.54604526172,0
26186.838204309144,1
52299.59988609515,2
25167.852554771434,3
28247.154444385622,4
88431.97213580633,5
42788.493309739955,6
100253.16942726316,7
32245.889669764365,8
24430.326244924112,9
49126.387898409084,10
95823.45633905707,11
119871.8511320628,12
27327.11770073689,13
155268.11985549002,14
128815.27531710757,15
15295.71123750563,16
40857.442557081486,17
94534.8890777456,18
59980.19606789079,19
32890.20416235738,20
167983.0159686397,21
275636.5250699406,22
18838.308846206393,23
159028.08603624653,24
57841.2382960571,25
184371.83816259008,26
15827.088451898246,27
113237.25639816186,28
9513.723435908812,29
25402.34520649984,30
165977.5211920774,31
106468.45201929478,32
29656.15615950943,33
23634.074680372447,34
38473.929534570176,35
38962.740674078625,36
48981.949191211876,37
51180.579367193786,38
149662.98357849647,39
72759.22143745191,40
306648.74616885046,41
63326.09860217245,42
62398.28562506609,43
30877.544844958516,44
32242.671411194216,45
52978.51133215157,46
25021.22284910082,47
40372.36279442376,48
16762.09620462557,49
32211.884547534682,50
47171.59055119513,51
15769.632151176482,52
43998.645099442736,53
11029.884510884707,54
279887.9005937194,55
124148.71294291932,56
55355.87623268646,57
65977.17900098849,58
73114.93599360605,59
20131.0815210684,60
63218.476751603324,61
14244.51029853597,62
42199.431117448534,63
455683.8988909254,64
65384.64788353625,65
59970.01499937568,66
38193.25713710135,67
156641.9417581732,68
78656.14728138689,69
130957.6215522729,70
136161.55212035243,71
230963.37428847296,72
50835.195814751634,73
75560.47905036126,74
24125.9555557951,75
14793.36921343423,76
32884.148786828184,77
37400.55025078384,78
27569.004305678794,79
37382.5814238273,80
39247.51701800199,81
42651.865676968984,82
207777.09582228097,83
41305.98277588848,84
34449.92442793106,85
119898.16408841792,86
18711.52048713038,87
25630.656611533843,88
47089.41557727795,89
32266.895235621872,90
121571.97337191556,91
72434.34257793841,92
22863.75670207129,93
40378.21687662071,94
302844.8213865283,95
25038.742219025145,96
65113.78362957539,97
391773.83077660954,98
41929.618274707995,99
141083.81476937135,100
79779.87334698111,101
85911.35028535474,102
1262.5759962673988,103
60096.24729690787,104
147779.34547103487,105
43584.13048418397,106
22652.984603899182,107
26620.634029340472,108
39831.3923125804,109
49416.53097442348,110
27977.892641329785,111
72591.28525792528,112
36939.93181361559,113
65168.90598670928,114
80051.96411331506,115
79030.29594845799,116
25179.89675873034,117
41409.43019556016,118
36676.22749792772,119
204485.29209505973,120
23624.37896782531,121
49755.02092631023,122
87534.22265572316,123
51882.39871266479,124
92171.57676959924,125
35835.79919151757,126
92358.11337929139,127
46622.71267082187,128
27980.51979418598,129
34402.56264032059,130
36953.587033009295,131
276657.26093762356,132
25085.897583610848,133
42625.40174250067,134
33061.72087508906,135
166007.41386436723,136
32307.121793795548,137
19155.385265312485,138
23777.956963195724,139
61086.52228819447,140
37832.035509599635,141
33280.65996885268,142
31927.01986699749,143
72028.11974946619,144
58177.22266910087,145
41279.665771789965,146
40821.38255697762,147
27009.709035766336,148
80069.5228405103,149
585918.1305226837,150
51061.431400389534,151
222851.36850241225,152
24811.620703602555,153
58679.86036777272,154
23361.024770498487,155
30682.856342329673,156
48388.969964138865,157
33272.602790681805,158
37247.598289422785,159
91157.26306286501,160
88942.57374401191,161
54116.58316923574,162
82440.55502574603,163
42691.16639551022,164
55848.56396130699,165
14087.724535394551,166
16914.231324983513,167
42362.2808578023,168
76339.33990718216,169
183773.64281350494,170
222578.18276801633,171
31446.756589856006,172
60304.80187989219,173
128668.71920371018,174
35001.77120031027,175
153628.2305437986,176
181842.15445233177,177
80666.57816142966,178
376787.6047732627,179
9728.137508729482,180
256382.53663628074,181
10919.664366657724,182
78337.75155907885,183
141440.78489638906,184
17514.038077669782,185
40582.82586005035,186
31639.036182961627,187
40560.07877582575,188
89471.27930477986,189
26388.37650058306,190
20650.277938668944,191
94001.27401937885,192
61764.4861641736,193
18529.187836026118,194
57449.621454080596,195
22742.91550086011,196
41389.02350031333,197
72101.0621036824,198
100242.0962744893,199
40990.8875870998,200
34388.482704449845,201
42405.070754875844,202
37846.30151336129,203
38547.48473006951,204
74149.16097771104,205
16428.94134914033,206
340132.58147208765,207
31428.28734352255,208
17990.81157150469,209
38621.2848208476,210
24532.072562596954,211
15965.53345669112,212
228725.38708347557,213
