per_square_meter_price,id
78956.27486856509,0
28221.423776150044,1
46741.81999062589,2
55884.930861510235,3
29530.577257963727,4
83376.85631209738,5
39418.61271091552,6
126317.66905753016,7
36938.70213740675,8
25614.926063203453,9
25098.62716370154,10
132566.8082623255,11
156176.72323321583,12
30794.634711861534,13
217473.87921411236,14
124425.28022943305,15
10945.043850203096,16
29370.028558754464,17
130783.9639032663,18
70117.9683518048,19
31374.914436375355,20
144857.36614478624,21
374752.0568110293,22
14280.142175198223,23
171057.3260762405,24
54565.35916542918,25
109690.49106441322,26
9272.161050887644,27
169423.4689555056,28
6978.95323490857,29
27451.871830467164,30
93358.65524625246,31
168690.7831706285,32
26109.484893414432,33
16940.013236356062,34
36833.25315268436,35
28526.05507103365,36
51452.42262065014,37
57051.85724164104,38
180264.94351567415,39
106865.30595364737,40
167699.89953521537,41
59119.52492930415,42
58927.369761937036,43
26280.40000716953,44
32529.742992922136,45
75164.11914436448,46
12201.872474594229,47
24566.32334851297,48
13046.780643270875,49
39259.53866624677,50
41251.726458264195,51
11021.583730860133,52
56767.5457282167,53
9655.792815628234,54
152654.17612944762,55
156113.41750509123,56
59377.36102133793,57
75441.64229543289,58
79574.49280462849,59
10963.31335244216,60
51301.752678586905,61
8859.636362452058,62
33871.864023916394,63
381351.38148950564,64
57983.26497309786,65
77678.92486277937,66
26361.37040954473,67
157470.94443454256,68
80787.69048931604,69
136484.6830207169,70
78890.17797631893,71
209556.82417594976,72
42351.580781641605,73
57905.522773254364,74
18623.47852256908,75
16028.055990816427,76
23532.76239092044,77
49628.92436621957,78
22388.71613648198,79
33561.31375118111,80
41852.821650197395,81
52316.605824080914,82
180748.70214953672,83
56362.30713151432,84
34390.3284771528,85
129422.06080657075,86
18169.938093553217,87
19780.849187776304,88
57961.77883560707,89
24024.169548344787,90
86927.49413250863,91
80860.77355212672,92
12616.521577164565,93
45961.66506058156,94
199368.726199354,95
14671.692126543465,96
66777.53156340853,97
420944.24471971183,98
54937.810630192966,99
147826.56053113003,100
74807.53813142674,101
115252.97793464112,102
5182.20108101334,103
62459.91937280113,104
128166.07780636092,105
51749.92866581914,106
12541.62468712549,107
18551.780437555073,108
23680.87705213392,109
51880.55785769936,110
23539.65040007863,111
60908.58395009942,112
43262.91610681722,113
96887.8011656479,114
50348.10051865997,115
101960.29737827282,116
49049.96615708432,117
51032.321081436734,118
44549.79868782609,119
283063.9475458427,120
24299.129384095504,121
42845.357984067035,122
109246.22372256924,123
54863.6850533934,124
70407.59271313016,125
55010.03505957016,126
111624.78440600313,127
52969.6288557455,128
27765.700560809175,129
28953.082157535177,130
47389.26705349251,131
228209.35816944676,132
49130.245711439304,133
49431.802320284485,134
79093.12097847284,135
116376.5317175885,136
24146.86635431717,137
18957.59213258757,138
17982.421191748326,139
26333.69936196741,140
32300.651848322683,141
26417.58714399718,142
28631.4562511075,143
84393.99107528753,144
90461.02753643063,145
29324.96674459739,146
27766.954553354262,147
14121.270511951621,148
199832.45814389072,149
582109.8999044033,150
54260.2116139356,151
244023.06684827167,152
21136.365178232074,153
76262.03373912908,154
13968.633818351422,155
29970.108597429255,156
46479.39520907122,157
50616.43972176503,158
27264.212329232472,159
98584.17908875286,160
72060.65195449085,161
59419.25746905513,162
106705.58725745288,163
38885.499461207946,164
75557.98463532006,165
11597.468454529777,166
11665.31588930402,167
56112.669319755936,168
55580.174046188404,169
252240.24204704096,170
