per_square_meter_price,id
128433.95730094837,0
39690.93501418338,1
74842.23245494305,2
26274.207457156324,3
73405.31675964207,4
105129.06835925179,5
41452.89554013523,6
101572.00261387246,7
30682.749441163578,8
39012.76537893298,9
67693.9569549072,10
155858.01314828414,11
166962.86919473548,12
36204.25367770727,13
308120.92508112395,14
101988.15650321609,15
20578.88426168693,16
45342.58975413777,17
156344.31040463626,18
76977.54059497584,19
78385.4052791337,20
221252.2876039847,21
295757.41738737107,22
37320.595749833294,23
139654.822361455,24
119501.02143650634,25
250703.0037826161,26
6382.323201328363,27
166816.17121758507,28
-4655.281963130867,29
22043.168433211787,30
242343.76477863715,31
145368.1332139449,32
22582.184109360136,33
6987.819922639377,34
48557.40967794055,35
43421.642173748114,36
63424.55977606437,37
64546.955360098,38
207374.30412556633,39
102668.76807214491,40
338136.58626972855,41
135163.44752034565,42
82283.77966740784,43
21696.092561336984,44
39860.97196795439,45
70126.68169760013,46
3188.304052128289,47
52382.525435138516,48
18545.76727935364,49
55849.2950157748,50
54671.833933090944,51
18749.046249489642,52
110539.85939804684,53
4996.652494258051,54
332738.40525017405,55
171101.11999401462,56
77370.70045192308,57
85182.18371571953,58
111589.62352186083,59
-3315.071635933724,60
197264.35314299003,61
21734.968697745782,62
53054.90951709886,63
547289.7020042596,64
86765.27871262972,65
141378.99935529672,66
71677.67891212444,67
231206.98958904005,68
116971.77754761039,69
143567.65101783647,70
230646.42300916323,71
202198.31459808332,72
86841.52932422528,73
96523.38170114464,74
57231.806857768956,75
16460.337965656632,76
27745.692032392995,77
47801.95702739394,78
38120.787748919654,79
58530.54906203329,80
48749.011085242826,81
62716.970943785855,82
356028.28173224087,83
45439.018926761266,84
59276.02914509233,85
129399.2460064522,86
-8635.549304960674,87
30171.224003162035,88
54656.09087109464,89
75088.1444242427,90
188311.08873376658,91
89071.94919567957,92
14100.532963331178,93
60705.09390238627,94
333134.1488072667,95
29898.095234453245,96
68359.84905000275,97
440327.5724286149,98
73407.1665902303,99
161515.91163285106,100
155220.11377963738,101
158877.84007300608,102
-145483.8015304841,103
79229.39234206904,104
272095.52622990997,105
28360.908465378205,106
5526.032284479472,107
20842.61839198767,108
63965.67045052993,109
71108.84279151088,110
37241.83332263445,111
56006.95744069607,112
43569.522011102585,113
70852.07757650192,114
130564.71182849228,115
83896.32791993383,116
46144.75751299874,117
85483.15153718946,118
46953.29839364326,119
328679.55357889814,120
54780.98628727328,121
50857.409843276786,122
97281.7418475926,123
52032.03113656649,124
111217.74740210804,125
75775.93785289767,126
88659.92201553776,127
81705.81253046787,128
51367.387539330666,129
43257.337537016785,130
47329.500408119195,131
312707.7178818187,132
54664.25909368647,133
59802.10374178686,134
61311.716816860455,135
273884.0321517624,136
46672.94159684439,137
43326.80794386836,138
21208.510946919007,139
90974.61362274921,140
67969.11275494346,141
38772.080691775926,142
67371.73546766174,143
179780.68937768834,144
77941.6217906148,145
76702.20480489335,146
34935.93411609243,147
53504.653195622435,148
167094.84064495022,149
564678.4269322836,150
86357.81686458137,151
411254.3259636733,152
55231.80910192514,153
87238.6797919585,154
11635.416154220024,155
-9637.444744000895,156
46286.06957746894,157
57842.77266282591,158
52169.89962606095,159
136478.92419509817,160
107902.7457004113,161
52101.06679322568,162
155212.13813956687,163
72930.69037198211,164
122472.19706928286,165
18623.44536659208,166
-6202.716361389241,167
92936.73439941127,168
98029.24803777924,169
204572.3650831802,170
271987.68451250886,171
36887.86077750119,172
75053.4832784264,173
214582.80566469143,174
38748.594159719825,175
257729.6896384427,176
218593.79367589403,177
192784.68360542197,178
333686.80042588554,179
34021.3179103539,180
295508.90547100623,181
9429.665355311117,182
85809.53747673304,183
190101.14441228897,184
10968.978801585858,185
88657.28215435229,186
65295.11943617947,187
48951.09711478354,188
103146.57426816956,189
-37922.147418740875,190
87612.68555565563,191
193723.99570849002,192
122392.36241317482,193
40740.0116755067,194
83298.91677401288,195
35120.405546476344,196
77764.64456165463,197
109365.86904814726,198
121162.78552835557,199
56946.858079863276,200
57228.80969970371,201
90433.62305360357,202
57819.34559665147,203
25043.33740939475,204
105234.26046160741,205
30806.776152771225,206
376920.34617993294,207
36775.000122825484,208
35655.10750475743,209
57817.57010593614,210
41803.18186317702,211
15882.41677503608,212
290604.04933773406,213
82129.2728093073,214
76227.72073384949,215
51840.038099912985,216
-5572.487308952317,217
-4694.334843722878,218
42213.941316065415,219
39234.88111420948,220
8596.38875756081,221
-5447.094316501883,222
68480.91779733401,223
104535.71564210649,224
275729.74374970817,225
171199.31024733075,226
-39009.26077247519,227
631516.6184574952,228
62573.804176255944,229
84583.82960530432,230
323106.249111755,231
122913.50839712177,232
228535.9730958513,233
-919.2795375296846,234
23095.55363931362,235
75754.23533372841,236
46956.87023699834,237
32953.06818206324,238
50108.95310080272,239
279335.3467884128,240
62320.73893780225,241
39539.63116785489,242
516587.7977136822,243
276532.0230391712,244
46895.93740616615,245
243667.60782553954,246
65718.48316026459,247
303189.8895258049,248
110959.63603598872,249
15477.939047115193,250
204979.7562535272,251
63380.38188386854,252
31493.516914857966,253
45919.67467298159,254
148890.8065910826,255
35574.088696619845,256
202251.61290296924,257
97593.55959154628,258
145119.5810932018,259
216035.9818198213,260
