id,rating_org
0,4.307431838892216
1,4.344436731725083
2,4.332637951279997
3,4.3050669627443305
4,4.31371463377793
5,4.33603435343215
6,4.299146349426289
7,4.297087349984939
8,4.3511091698285815
9,4.346005466407529
10,4.339265342356037
11,4.299588526326805
12,4.306336100091441
13,4.3237664038704
14,4.329534523163192
15,4.298505809363527
16,4.299006635350401
17,4.300696575307167
18,4.31214587808212
19,4.319986182332899
20,4.302918592338854
21,4.328381864390443
22,4.3068091067447085
23,4.303405454775637
24,4.315467571791112
25,4.34699380255984
26,4.308053328247403
27,4.3331076741076675
28,4.32909106302902
29,4.315428728475021
30,4.319864644137645
31,4.33881530261925
32,4.320151429677708
33,4.33760577180125
34,4.321790490931718
35,4.312469270450151
36,4.332952674128126
37,4.322337205232292
38,4.296790723098593
39,4.3068785321252525
40,4.31583508464888
41,4.300895794789406
42,4.312079356519025
43,4.308281711345244
44,4.312751324825358
45,4.31727679779434
46,4.311627738097925
47,4.3198852063544875
48,4.32482468782839
49,4.298163725145937
50,4.327650276910899
51,4.315187063131434
52,4.318606119047344
53,4.328143080045968
54,4.346351781662958
55,4.303214332564994
56,4.316851168194798
57,4.31159943786656
58,4.296808003485263
59,4.318716848315493
60,4.29289520755688
61,4.329084236735001
62,4.299198751407131
63,4.296998921194798
64,4.331903925849293
65,4.3405856329227515
66,4.331226456013374
67,4.330572226463049
68,4.2887785790985
69,4.321178525103152
70,4.344709627269901
71,4.314930210116723
72,4.3114064720418055
73,4.320755870077304
74,4.344546921581644
75,4.316459660437286
76,4.324973436141316
77,4.33883349992689
78,4.337188101730157
79,4.31566179589307
80,4.292954894036439
81,4.295721545279176
82,4.316824754423562
83,4.333516944088713
84,4.302100292157831
85,4.322334440081837
86,4.3222752521429975
87,4.34098448133753
88,4.295978828546724
89,4.332156348988268
90,4.311792899751795
91,4.314466306018381
92,4.314571661132837
93,4.304885077766021
94,4.319302743104974
95,4.331283825791983
96,4.33136213471673
97,4.333150105767733
98,4.3241925525355525
99,4.315865018865856
100,4.31784727901507
101,4.303199834413069
102,4.322360406720601
103,4.313740047695793
104,4.294783474174019
105,4.315849888382572
106,4.297806119295055
107,4.298813638670205
108,4.334731512963772
109,4.3202508309160494
110,4.326523152444672
111,4.309046431242706
112,4.319433533715788
113,4.338560968107678
114,4.334490625045715
115,4.312296763178717
116,4.304072506451256
117,4.314958914761469
118,4.304834402532344
119,4.339055554786371
120,4.296046080667645
121,4.34569827643471
122,4.304051203970348
123,4.3396423696555315
124,4.314870309568217
125,4.316600628049319
126,4.306501178284572
127,4.335526117996208
128,4.336646465842691
129,4.337547473598055
130,4.299417125390537
131,4.3416603128012925
132,4.318520210779852
133,4.343228723201982
134,4.315899436401163
135,4.317580852106699
136,4.32668497958222
137,4.3103134538173755
138,4.30285517312477
139,4.3256015557596665
140,4.311962976668274
141,4.317067451193535
142,4.324491222902643
143,4.329063862151515
144,4.2942312599231425
145,4.312454403334028
146,4.315725483600217
147,4.322210246782646
148,4.313997845496949
149,4.2980262624839565
150,4.332085181643926
151,4.332738091258387
152,4.341704616185728
153,4.313452661538749
154,4.327148024967364
155,4.314575903358671
156,4.316775107643254
157,4.3083798867871685
158,4.322157105276427
159,4.322818014412367
160,4.3136043822720405
161,4.318570801898234
162,4.309049798496196
163,4.325865252978932
164,4.295762422240952
165,4.297951059877332
166,4.299762712535985
167,4.30484772298932
168,4.321835277269087
169,4.313148767215877
170,4.323101662820874
171,4.328411922864534
172,4.297099270633433
173,4.29685103386041
174,4.351428139944995
175,4.333996155387399
176,4.3364472451335985
177,4.33792726560763
178,4.295389604552748
179,4.33607825643388
180,4.316946638846697
181,4.339639437961819
182,4.301239137862724
183,4.340865559537328
184,4.3288704333140124
185,4.3268694167729445
186,4.321121587020616
187,4.314535401259116
188,4.305323038017945
189,4.308249739657696
190,4.308739357410041
191,4.289956939806457
192,4.320263378715889
193,4.33190570539743
194,4.337842331377149
195,4.307707834337429
196,4.326252318147037
197,4.3031953351469605
198,4.313834373301076
199,4.329050356914092
200,4.311256456583765
201,4.314194240908673
202,4.290076183064009
203,4.316152324025101
204,4.318818761089813
205,4.3327028838350685
206,4.331352023022874
207,4.295211011278521
208,4.331988842568204
209,4.327671676695909
210,4.321363416810759
211,4.298906847354752
212,4.300593986988603
213,4.33497260994878
214,4.323054328314712
215,4.302119902312433
216,4.329639347520729
217,4.2924492389126065
218,4.315177530480467
219,4.344115956734781
220,4.340999728900402
221,4.3016822474698655
222,4.326981393219163
223,4.313774983632648
224,4.310491399111089
225,4.311648821889807
226,4.298877374778319
227,4.327071330361067
228,4.31615599226544
229,4.303967077259492
230,4.313675170834591
231,4.331597839233333
232,4.314783952102731
233,4.327944830669548
234,4.317854690783623
235,4.344527291224132
236,4.322877879570065
237,4.299117677915232
238,4.320226567999842
239,4.299815816062255
240,4.309143369320638
241,4.3296178286858815
242,4.3062675284134855
243,4.336523994542285
244,4.3094854830353215
245,4.325275006111618
246,4.3237628142137075
247,4.340815945583486
248,4.312860849485965
249,4.32254717633016
250,4.316939102098848
251,4.320325418703544
252,4.300246397782259
253,4.309621113094654
254,4.3334364391803675
255,4.3314753877282905
256,4.330968349618346
257,4.312076338435131
258,4.314345800740862
259,4.299597787353784
260,4.31263142589735
261,4.29997900727685
262,4.3174311013729865
263,4.346316853693128
264,4.343589010820645
265,4.32276657646793
266,4.339567828198043
267,4.315468501357046
268,4.346371692874545
269,4.318712814716975
270,4.340342060998106
271,4.345637262535769
272,4.316540542711697
273,4.297612859300911
274,4.310441267903751
275,4.343064502635885
276,4.334113971822014
277,4.343725990410092
278,4.318110432985105
279,4.318962431615024
280,4.314800690398984
281,4.318352329846294
282,4.319257275529369
283,4.2985788608996325
284,4.313350678747938
285,4.3234491317828505
286,4.297163182034512
287,4.345111820176949
288,4.313747180577613
289,4.336466417042277
290,4.3197041123852715
291,4.313777841912651
292,4.333891173995193
293,4.332645080264269
294,4.335533366879594
295,4.297260535657233
296,4.317460342271648
297,4.308396320859204
298,4.335697373710639
299,4.318997341981693
300,4.312442699244454
301,4.3336334648529515
302,4.322214314086412
303,4.30857008228894
304,4.313092031278464
305,4.324669090471207
306,4.340031900338813
307,4.331617047737995
308,4.33495447012244
309,4.315058433218441
310,4.337488682106736
311,4.338914745591171
312,4.325170954794256
313,4.327964686875354
314,4.3476459633470546
315,4.321593759658679
316,4.294454384903746
317,4.288719388247537
318,4.337879963331405
319,4.318185002107524
320,4.312659082289403
321,4.3163180730392146
322,4.289111372762269
323,4.338726252189859
324,4.311823306637288
325,4.317190482191912
326,4.310139870160174
327,4.301184972174565
328,4.30706022801386
329,4.326732640450631
330,4.305964297157607
331,4.317963028186472
332,4.341691274030706
333,4.312792587160984
334,4.319873329497369
335,4.336834720405119
336,4.31435771860653
337,4.34633544001587
338,4.289643468829657
339,4.298589121451873
340,4.328451076663158
341,4.336300546877901
342,4.312751049193233
343,4.300054490214287
344,4.307835533038955
345,4.338602729878761
346,4.3045793919512
347,4.3185170581468535
348,4.32708262043424
349,4.3143303482207935
350,4.308599727597039
351,4.332379685907836
352,4.34468378980335
353,4.338158008470901
354,4.319244389055644
355,4.318803600280229
356,4.304725381581049
357,4.326698956479305
358,4.3364987996684885
359,4.341363422703151
360,4.295567026406325
361,4.313870728775867
362,4.329145271473225
363,4.316752877975935
364,4.346929539912386
365,4.342032719357175
366,4.2984346418813795
367,4.315567808394192
368,4.307405232584238
369,4.32213223607743
370,4.320238654285896
371,4.322206279080512
372,4.295308808893977
373,4.312277374567607
374,4.318849866718033
375,4.292526095845401
376,4.3115138597462375
377,4.315294632163928
378,4.301866434329781
379,4.320272539170297
380,4.320373478998106
381,4.336031791781449
382,4.319583848716098
383,4.3274049944720865
384,4.338516727675336
385,4.308876017242359
386,4.310784206109022
387,4.323116640315649
388,4.336940010783011
389,4.322973269937672
390,4.309439647074735
391,4.342853939209889
392,4.312731565824853
393,4.3104730331267636
394,4.335205259425276
395,4.327442533327984
396,4.324945530152665
397,4.300211583934682
398,4.294572737919418
399,4.323922937493752
400,4.298813173354283
401,4.331197726967811
402,4.300525243269163
403,4.317764009708335
404,4.3175992694572685
405,4.303149369640003
406,4.298845478979238
407,4.322042437562541
408,4.319600260621859
409,4.311536830626213
410,4.318993694733604
411,4.321762070851737
412,4.307560963367419
413,4.323436818447008
414,4.342277169794684
415,4.295574182146478
416,4.312774569089432
417,4.305951054160666
418,4.300772966800668
419,4.342203077121532
420,4.3337766314984805
421,4.319026771625577
422,4.328852885255282
423,4.3300613616553845
424,4.325670191237932
425,4.2985438079417975
426,4.3362051148106335
427,4.326515148503096
428,4.314262017032196
429,4.3295278328118565
430,4.347895900628293
431,4.327809971648818
432,4.310707397764594
433,4.322782279452405
434,4.33176510376385
435,4.31226477433045
436,4.318136839666546
437,4.345913731155265
438,4.321753750514039
439,4.310412136890811
440,4.298452601050308
441,4.3171598588886075
442,4.291521230903296
443,4.312432710514953
444,4.332141309592396
445,4.33232902645808
446,4.324216492422095
447,4.323675145959502
448,4.336437705873746
449,4.334727345322701
450,4.319557889359978
451,4.291241975400698
452,4.335880937889336
453,4.325797230060249
454,4.329721247940592
455,4.318896385651477
456,4.3050415545379215
457,4.317386357719932
458,4.339046645311388
459,4.316625456630985
460,4.304906905424724
461,4.33836125511727
462,4.3035513186082195
463,4.338146155959149
464,4.319074141236523
465,4.317554849170755
466,4.302285918326616
467,4.345547582460614
468,4.343452539171858
469,4.332293760397299
470,4.319054734090574
471,4.329292211807776
472,4.3186485949318305
473,4.314964138723126
474,4.331981008018607
475,4.323415503329243
476,4.3388574141154725
477,4.331289468553821
478,4.320540709455949
479,4.312606102754711
480,4.314687572805183
481,4.314037963043424
482,4.320351877200617
483,4.319693828402464
484,4.322052672798719
485,4.3109420159738585
486,4.311363439692108
487,4.311911365867394
488,4.333631138587174
489,4.310764558526601
490,4.293664066533959
491,4.312556660784979
492,4.302402598530473
493,4.309037365859208
494,4.331678184750455
495,4.292004549363651
496,4.346156528307836
497,4.311857845174082
498,4.335784558468672
499,4.307923393153016
500,4.320396027874407
501,4.341985536676298
502,4.298943148277878
503,4.31995550728644
504,4.30596956905677
505,4.316018875471514
506,4.3006886716020345
507,4.294313460605095
